id,name,stop_type,stop_code,location_id,latitude,longitude,zone_id,zone_code
612,Faculdade De Economia,BUS,FAECO_1,be923588-6aef-4b8f-aa78-6855ca8da646,41.175865,-8.600156,14,PRT3
613,Faculdade De Engenharia,BUS,FAENG_1,13ba7fe2-dd3e-45cc-9119-597f39c82096,41.179191,-8.598604,14,PRT3
614,FalcÃ£o,BUS,FALCA_1,d328659b-f76a-4258-a3ba-08fcd7d0d584,41.160278,-8.575222,14,PRT3
615,Faria GuimarÃ£es,BUS,FAGUI_2,ffe9f6f1-0e48-4fd0-af81-e567bbf5aee4,41.16263,-8.607612,12,PRT1
616,Farrapas,BUS,FARRA_1,d4fad2dd-9faa-41b3-ba5c-912f9afc1f51,41.222549,-8.678689,10,MTS2
617,Feira,BUS,FEIRA_1,32948eb5-3ab0-4eb7-902d-f12d1fffe537,41.242156,-8.666089,19,VCD8
618,Feliciana,BUS,FELIC_1,baa87f33-7d7b-4bf3-a2d4-ca4f0e347671,41.186393,-8.596845,5,MAI1
619,Fernando Pessoa,BUS,FEPES_1,bf7dbe5b-242a-42c9-af53-99b146f84936,41.230336,-8.612856,5,MAI1
620,Fernando TÃ¡vora,BUS,FETAV_1,8939575c-5e47-481c-83fe-6f527a5f1113,41.21067,-8.683398,10,MTS2
621,FernÃ£o Lopes,BUS,FELOP_1,82112d2a-080c-40b3-9ec2-ec17b973d7f9,41.113362,-8.612542,23,VNG1
622,FernÃ£o MagalhÃ£es,BUS,FEMAG_1,146f5f93-21dd-4701-87d7-7c39cab3d366,41.168684,-8.58645,14,PRT3
623,FernÃ£o Mendes Pinto,BUS,FEMPI_1,6d0c6f82-4136-4f87-b1fc-533c3660e5f3,41.114472,-8.610444,23,VNG1
624,Ferr. Dos Santos,BUS,FESAN_1,437c1123-578c-4cb1-afc1-8f11e790b5af,41.159722,-8.577472,14,PRT3
625,Ferraria,BUS,FERRA_1,00fef8d2-a998-4484-9bc5-6563c7a9e3d2,41.176566,-8.544064,3,GDM1
626,Ferreira Da Cruz,BUS,FECRU_1,e075048b-e899-4ae5-ab25-92edb27316f7,41.237578,-8.625074,5,MAI1
627,Ferreira De Castro,BUS,FECAS_1,70373579-428e-4729-aaef-03e7c12b424d,41.109792,-8.611153,23,VNG1
628,Figueiroa,BUS,FIGUE_1,6b4016e0-505d-44e7-9c9d-a1de086b2db0,41.155956,-8.616856,12,PRT1
629,Flor Da Serra,BUS,FLSER_1,ba8b5104-1d0e-4c20-85ba-945923b863b6,41.196228,-8.520309,20,VLG1
630,Flores (Maia),BUS,FLORE_1,df05cc92-f208-479b-b7e1-f07e2b1d68be,41.217017,-8.599217,5,MAI1
631,Flores (Maia),BUS,FLORE_2,f2b5e7b4-053e-4b7a-bf3e-67c3b7ed523f,41.188138,-8.612459,5,MAI1
632,Fluvial,BUS,FLUVI_1,03dcfa83-398f-4b95-a31c-98ece186dafd,41.14864,-8.653491,13,PRT2
633,Fluvial (norte),BUS,FLUVI_2,ecb9e99d-cb85-457f-ba52-8fe1d5623427,41.152426,-8.655,13,PRT2
634,Foco,BUS,FOCO_1,6071cf12-a5e1-4359-b8fd-804b43af7413,41.16091,-8.64719,12,PRT1
635,Fogueteiros,BUS,FOGUE_2,2bc963f8-a7ee-40e7-89ab-9dcf6be73d85,41.191589,-8.638074,5,MAI1
636,Fogueteiros (sul),BUS,FOGUE_1,cdbb7cbe-9747-43d3-8609-c3805d90d5ac,41.186341,-8.632075,5,MAI1
637,Fonte (Maia),BUS,FONTE_2,f1bf9eae-bbc0-4251-ab74-81b6248c9dc2,41.220265,-8.545666,8,MAI4
638,Fonte (Valongo),BUS,FONTE_1,293d3c1a-395f-4ece-ae80-3373edc67297,41.238485,-8.531944,21,VLG2
639,Fonte Da Moura,BUS,FOMOU_1,4cf9ac17-4274-4c58-bf97-af9331a4e963,41.16402,-8.663017,13,PRT2
640,Fonte Da Senhora,BUS,FOSEN_1,10532603-e146-4104-8ec8-5319a9c7a030,41.191263,-8.510988,20,VLG1
641,Fonte De Contumil,BUS,FOCON_1,14dae4ce-7ad1-47fe-9b75-ebece06d0ba7,41.168325,-8.582664,14,PRT3
642,Fonte Do Cuco,BUS,FOCUC_2,820d1714-c59a-4e66-abcc-557f06a324a6,41.194389,-8.661778,9,MTS1
643,Fonte Do Outeiro,BUS,FOOUT_1,c7b1cc78-9d5e-4f31-8803-c0505dc13e18,41.177284,-8.590245,14,PRT3
644,Fonte Luminosa,BUS,FOLUM_1,111fbe02-027e-4592-b597-8e7d5cc49245,41.178985,-8.68223,9,MTS1
645,Fonte Mourisca,BUS,FOMOU_2,b2db5d38-0ab6-491c-ae64-c42b08df802d,41.192228,-8.490103,20,VLG1
646,Fonte Nova,BUS,FONOV_1,5e8287ee-68dc-4b35-a577-7b81d592f0ec,41.137984,-8.621661,23,VNG1
647,Fonte Velha,BUS,FOVEL_1,602c245a-cc8b-4662-b7c2-97c1507d8169,41.157679,-8.585885,12,PRT1
648,Fonte Vila,BUS,FOVIL_1,cf057619-35a8-4f1e-a3e5-9651b52e1915,41.188581,-8.697679,10,MTS2
649,Fontes,BUS,FONTE_3,03e7c4c0-fe68-40a4-913d-3160bfa5c4cc,41.131971,-8.657236,27,VNG5
650,Fontinha,BUS,FONTI_1,27b98bdb-fe5b-4830-a266-e2b5f2efed0d,41.155877,-8.604641,12,PRT1
651,Formiga CemitÃ©rio,BUS,FOCEM_1,1da9c6f7-fb1b-41de-99ee-4217d38ec196,41.20962,-8.542212,8,MAI4
652,Formigueiro,BUS,FORMI_1,a3221263-c23e-4e8b-b340-2203fb58725f,41.205081,-8.586892,8,MAI4
653,Forno,BUS,FORNO_1,544a8e1e-3d89-4a84-b482-75597fa6755d,41.194523,-8.577768,8,MAI4
654,Fornos,BUS,FORNO_2,77816a4f-6a63-4896-9a73-2fa22a44c99b,41.140182,-8.591479,12,PRT1
655,ForÃ§as Armadas (Maia),BUS,FOARM_2,5f905a35-1545-4046-8d32-e53e94c1f03f,41.190205,-8.568528,8,MAI4
656,ForÃ§as Armadas (Porto),BUS,FOARM_1,be8b8063-6d0f-41eb-bdde-bb9d324c84c8,41.170665,-8.615912,12,PRT1
657,Foz,BUS,FOZ_1,f1d4cd86-d0e1-4204-97c2-aee914dcc88c,41.152732,-8.677293,13,PRT2
658,Francelos,BUS,FRANC_B_2,dd0ccb2f-5bac-41f9-9f45-d43ca8adaad2,41.081147,-8.651852,26,VNG4
659,Francelos (estaÃ§Ã£o),BUS,FRANC_B_3,37c0945e-2e38-43d5-b557-02315aa23048,41.081947,-8.648009,26,VNG4
660,Francisco Coelho,BUS,FRCOE_1,014eaf6b-1771-40c2-ab2e-6646fcd8649c,41.228027,-8.607948,5,MAI1
661,Francisco Maia,BUS,FRMAI_1,18e0672b-0a1c-4414-b445-d86030e348b8,41.204403,-8.692083,10,MTS2
662,Francos Z. Industr,BUS,FRIND_1,d076864d-08b5-47a2-b446-a5952626a63b,41.169422,-8.644654,13,PRT2
663,Frei Ãlvaro Pinto,BUS,FRAPI_1,772d2960-e5ea-435b-b0a3-284b2168c5df,41.198662,-8.633589,5,MAI1
664,Freixieiro,BUS,FREIX_3,7b1e1ea5-b576-4048-b1ab-9d21c5da2d31,41.225972,-8.681361,10,MTS2
665,Freixieiro (e.n.107),BUS,FREIX_2,bfc55f34-ff3a-4409-8422-8f7b9fbf5d0a,41.225951,-8.681101,10,MTS2
666,Freixo,BUS,FREIX_1,e98947a8-5f51-447e-b340-2417e1906c07,41.14643,-8.579084,14,PRT3
667,Fresca,BUS,FRESC_1,a153b768-8638-453d-9fb1-c9148e9d4e84,41.187393,-8.69943,10,MTS2
668,Funchal,BUS,FUNCH_1,1f98985d-2009-432c-a5d5-5a620e5fda47,41.162633,-8.683774,13,PRT2
669,FundiÃ§Ã£o,BUS,FUNDI_1,65c9f7cc-9b76-4a37-95f3-856dc1e7e044,41.208997,-8.529673,8,MAI4
670,FÃ¡brica Do Cobre,BUS,FACOB_1,ea43e715-a44d-47ea-b982-ae4d706f9b09,41.169888,-8.569789,14,PRT3
671,FÃ¢nzeres (metro),BUS,FANZE_2,8f86ca6e-00b5-42ea-b681-bba964161df8,41.171216,-8.542788,3,GDM1
672,FÃ³rum,BUS,FORUM_1,4fec570b-35bf-4286-8af7-d62eec346b55,41.233838,-8.624033,5,MAI1
673,G. Mendes Da Maia,BUS,MEMAI_1,7d46be48-c3df-4bbc-9951-1b406a3c4985,41.182053,-8.587936,8,MAI4
674,Gago Coutinho,BUS,GACOU_1,72bbdbc0-0a79-44d4-b64d-f9487d7c2bb5,41.205475,-8.589195,8,MAI4
675,Gaiashopping,BUS,GAIAS_1,ea6b9854-e4eb-46f7-bcaa-48c362dae682,41.118556,-8.622222,23,VNG1
676,Gandara,BUS,GANDA_1,e7f1e626-8dc4-4857-9c85-5e6e1f8fc7af,41.116138,-8.634365,26,VNG4
677,Gandra,BUS,GANDR_1,96b6cb27-ed49-423b-856d-5e2fb43c8498,41.215603,-8.559522,8,MAI4
678,Gaspar Corte Real,BUS,GACRE_1,e00b1131-e5c0-4668-b73d-2977e613c9b7,41.194354,-8.510121,20,VLG1
679,Gatanhal,BUS,GATAN_1,751ad62b-4632-47bc-a0a5-39f12c65a072,41.214493,-8.679561,10,MTS2
680,GatÃµes,BUS,GATOE_1,eb367149-5f58-4592-8eaf-b23e4207c420,41.210916,-8.665236,9,MTS1
681,General Torres,BUS,GETOR_B_1,1bec951d-8150-4551-9745-19601a09b5ba,41.133748,-8.608336,23,VNG1
682,Gestalinho,BUS,GESTA_1,90f16fcc-7e36-4910-8e88-77cc52b21ecc,41.246247,-8.609691,7,MAI3
683,Giesta,BUS,GIEST_1,127aa1d9-0399-447c-be5f-b9c99c870cab,41.190903,-8.58028,8,MAI4
684,Gil Vicente,BUS,GIVIC_1,6cc2ee1b-e487-425c-8a97-cfa86be45f19,41.192554,-8.581072,8,MAI4
685,Gnr,BUS,GNR_1,daac41b7-dbdd-4e1c-8baa-2ce1855ed7ee,41.13561,-8.611515,23,VNG1
686,Goa,BUS,GOA_1,2784de92-7b6a-4490-929d-b94469b2f09e,41.184631,-8.681719,9,MTS1
687,Godim (Maia),BUS,GODIM_2,4a785d89-aabc-4141-910e-fc699891738a,41.241414,-8.637619,6,MAI2
688,Godim (Porto),BUS,GODIM_1,0bb26fd6-727f-4a1e-a4f3-1a2ab50f1d7b,41.152997,-8.591438,12,PRT1
689,Godinho (Matosinhos),BUS,GODIN_1,fec6879a-fac8-4427-a81e-036ee3e10fbe,41.182786,-8.687972,9,MTS1
690,Godinho (Matosinhos),BUS,GODIN_2,d1233575-4cc2-4000-84c0-e5a84033dcc1,41.181773,-8.692251,9,MTS1
691,Godinho Faria,BUS,GOFAR_1,6477d941-90be-47b1-87ad-46c5fd6b0b19,41.192999,-8.612483,5,MAI1
692,Gomes Azurara,BUS,GOAZU_1,cdbc1d06-362c-4547-bfdf-088a48174118,41.113333,-8.611833,23,VNG1
693,Gomes JÃºnior,BUS,GOJUN_1,36972540-5c4c-488a-9200-ba9fe3ebb0ff,41.109639,-8.634265,26,VNG4
694,Gondivai (norte),BUS,GONDI_1,5a99e878-a0ba-470b-b46f-9202e584583e,41.213931,-8.634861,5,MAI1
695,Gondivai (sul),BUS,GONDI_2,5bbbf4bb-b492-4a30-848d-27e4b802998f,41.208038,-8.633179,5,MAI1
696,Gondomar (cÃ¢mara),BUS,GONDO_4,3615d5b5-83e1-4bd1-a79b-7ab2e753942f,41.14365,-8.53564,3,GDM1
697,Gondomar (feira),BUS,GONDO_1,b8fd7912-e898-4bc1-9dc2-7be160cfd4ec,41.134444,-8.53901,3,GDM1
698,Gondomar (souto),BUS,GONDO_5,5b33d16c-8f69-4253-bef7-ba76aa0421bf,41.136594,-8.53078,3,GDM1
699,GonÃ§alo CristÃ³vÃ£o (Porto),BUS,GOCRI_1,6b03fa3f-2006-4c40-90e8-97ba05515530,41.152413,-8.605781,12,PRT1
700,GonÃ§alo CristÃ³vÃ£o (Porto),BUS,GOCRI_2,a435a8ea-b54d-4906-b3ad-4ca41c95cf3d,41.154547,-8.609892,12,PRT1
701,GonÃ§alo Mendes Maia,BUS,GOMMA_1,1c96248c-6f02-4291-bf1f-f518106ad46e,41.251056,-8.65087,6,MAI2
702,GonÃ§alo Sampaio,BUS,GOSAM_1,53c5e0ed-122c-4111-896a-5fe7f61cf378,41.154129,-8.631605,12,PRT1
703,Graciosa,BUS,GRACI_1,094cb795-0a75-4cdb-aa7e-5549e22c06c8,41.162921,-8.627502,12,PRT1
704,Guarda,BUS,GUARD_1,ca9c11bc-15b1-4d04-8217-114c0f8d0e1f,41.245734,-8.63887,6,MAI2
705,Guardeiras,BUS,GUARD_2,aeac47f9-6c2e-474c-84b0-73158712e9b1,41.254172,-8.655055,19,VCD8
706,Guedes Amorim,BUS,GUAMO_1,9a160d2a-6ab5-4a65-a64d-1614edba9d04,41.125944,-8.619194,23,VNG1
707,GueifÃ£es,BUS,GUEIF_2,a0baf719-1dee-451f-a1e4-1e34f86d5d71,41.218072,-8.602833,5,MAI1
708,GueifÃ£es (esc.eb2/3),BUS,GUEIF_1,57492f96-14d3-4fb1-8d3d-5ed62a73f40d,41.214388,-8.600221,5,MAI1
709,Guerra Junqueiro,BUS,GUJUN_1,6620a7c8-143c-4c08-aa89-abc0a884c2ce,41.155838,-8.637315,12,PRT1
710,GuifÃµes,BUS,GUIFO_1,bf2f5508-09ee-4628-83e2-d9ba8337a6c0,41.199233,-8.66579,9,MTS1
711,Guil. G. Fernandes,BUS,GUFER_1,06f0d03a-b849-49b3-bd52-00793580cf7b,41.14756,-8.614767,12,PRT1
712,Guilherme Gomes Fernandes,BUS,GUGFE_1,c220f136-c84f-4495-add8-63e827ee9e7c,41.147666,-8.614669,12,PRT1
713,Guindais,BUS,GUIND_1,5c90ae29-8008-4e45-9fc5-4b9a6baf4ae4,41.141661,-8.605925,12,PRT1
714,GÃ³lgota,BUS,GOLGO_1,5aa93fc5-280c-4fc7-9e49-4faffe21fc11,41.152352,-8.634111,12,PRT1
715,Henrique Barros,BUS,HEBAR_1,66211012-2838-441d-b94e-afe88d3e28d2,41.223604,-8.608328,5,MAI1
716,Henrique Cernache,BUS,HECER_1,cf3b216b-63c4-4d3f-b18d-eeced5e6f05c,41.12332,-8.622459,23,VNG1
717,Heroismo,BUS,HEROI_2,866cdbf0-008d-477b-a00d-da74fc270745,41.14652,-8.592582,12,PRT1
718,HerÃ³is Angola,BUS,HEANG_1,0638a0d3-d977-46de-92c6-e130bbcce2af,41.204697,-8.551852,8,MAI4
719,Hipermercado,BUS,HIPER_1,b6961f85-7dd7-407d-a06c-81d46c06b906,41.247788,-8.619123,7,MAI3
720,HipÃ³dromo,BUS,HIPOD_1,8e864cc5-7de8-4a59-b37a-11e696025971,41.197589,-8.68371,10,MTS2
721,Homem Do Leme,BUS,HOLEM_1,ee9d14ac-c44b-4e97-8ecf-b35c944945a4,41.162915,-8.685751,13,PRT2
722,Hosp. Gaia,BUS,HOGAI_1,2db13f70-6ef4-492b-83ad-916eaa02ffd3,41.128725,-8.609051,23,VNG1
723,Hosp. P. Hispano,BUS,HOHIS_1,dfdd931e-9fdb-47b1-9593-0bd5de34424e,41.180746,-8.663661,9,MTS1
724,Hosp. Prelada,BUS,HOPRE_1,c3b5ca4b-4122-4c25-8eee-50629c615a6f,41.16971,-8.625744,12,PRT1
725,Hosp. S. JoÃ£o (circunvalaÃ§Ã£o),BUS,HOJOA_3,b08e6497-0ad4-4ad5-aa79-dd55070ce508,41.183035,-8.600148,14,PRT3
726,Hosp. S. JoÃ£o (metro),BUS,HOJOA_4,d876eec4-a1bf-451a-a433-5dd37afc1e69,41.183311,-8.602251,14,PRT3
727,Hosp. S. JoÃ£o (urgÃªncia),BUS,HOJOA_5,ba4dfd21-6f08-4778-adb3-82bc4891d70a,41.183047,-8.601212,14,PRT3
728,Hosp. S.ta Maria,BUS,HOTMA_1,6123f194-1e6f-4608-aa6a-de8b706cd545,41.160164,-8.611107,12,PRT1
729,Hosp. St. AntÃ³nio,BUS,HOANT_1,b74c67bb-09bf-4258-9296-eb9da7539763,41.147766,-8.62245,12,PRT1
730,Hosp. Sta. Maria,BUS,HOMAR_1,ce897236-cc17-4d54-a238-c9e217d2b33d,41.160166,-8.609899,12,PRT1
731,Hosp. Sto. AntÃ³nio,BUS,HOSAN_2,155b6994-d236-4a81-ac82-8a1ff3b81672,41.14629,-8.620431,12,PRT1
732,Hosp.magalhÃ£es Lemos,BUS,HOMLE_1,ec4578b9-53e6-4d3d-9663-ad268173e0d8,41.177329,-8.663666,13,PRT2
733,Hosp.sto. AntÃ³nio,BUS,HOSAN_1,74b57df6-90ba-4643-b647-93256336d907,41.146508,-8.620199,12,PRT1
734,Hospital Da Prelada,BUS,HOPRE_2,03e4da43-1e4f-4cb2-9e89-95fe38d9bf62,41.169944,-8.629153,12,PRT1
735,Hospital Matosinhos,BUS,HOMAT_1,c64e4bd7-b4fc-4fdc-9846-4a1d1e5c0c22,41.185848,-8.679208,9,MTS1
736,Hospital Militar,BUS,HOMIL_1,5ee6c7e0-3735-49a2-9a1c-799b044dbffb,41.156993,-8.624642,12,PRT1
737,Hospital S. JoÃ£o (urgÃªncia),BUS,HOJOA_2,b9a454f3-83df-48ce-abbe-db4b0589aa5e,41.183042,-8.601187,14,PRT3
738,Humberto Cruz,BUS,HUCRU_1,8ca4b596-359c-424c-91b7-4e6e17a1aee9,41.198751,-8.699289,10,MTS2
739,Humberto Delgado,BUS,HUDEL_1,4f3700e4-a6c2-45fd-8358-f334028496f5,41.187055,-8.584486,8,MAI4
740,I.s.e.p.,BUS,ISEP_1,e0e2f1ff-b717-43af-84fa-bc91bb581dbb,41.178434,-8.60923,14,PRT3
741,Igreja (milheiros),BUS,IGREJ_2,fdc9acc9-cef9-47f1-9325-318e8332b898,41.214701,-8.588276,8,MAI4
742,Igreja Areosa,BUS,IGARE_1,40c2781b-d4c1-4faa-881b-7f1a8ab78666,41.176892,-8.587892,14,PRT3
743,Igreja Campo,BUS,IGCAM_1,d8853044-0460-44b4-a39a-0a5e9e740a2a,41.182458,-8.464306,22,VLG3
744,Igreja Capuchinhos,BUS,IGCAP_1,b7573873-7b1b-4f8c-9bbf-dc145a9196db,41.146217,-8.53193,3,GDM1
745,Igreja Cedofeita,BUS,IGCED_1,79904d06-dc96-4a4b-82ef-cdf08bf288d3,41.155825,-8.622266,12,PRT1
746,Igreja Da Foz,BUS,IGFOZ_1,443e1e3c-0a8c-4b4e-ad48-bbe6a384ed1b,41.148373,-8.669512,13,PRT2
747,Igreja Da Maia,BUS,IGMAI_1,1cd37c29-4c52-4c61-aceb-4f6b060d6850,41.230015,-8.620894,5,MAI1
748,Igreja Das Antas,BUS,IGANT_1,e5b8b051-df0e-4acf-9239-fb86954b2975,41.163862,-8.588752,12,PRT1
749,Igreja De  Aldoar,BUS,IGALD_2,ec71666d-6618-46ba-8a0e-50393df59a1f,41.170422,-8.666268,13,PRT2
750,Igreja De Aldoar,BUS,IGALD_1,bc2a9232-3312-454d-926f-39b5987cb3de,41.170088,-8.666417,13,PRT2
751,Igreja De Alfena,BUS,IGALF_1,973fad78-cc02-45c5-a1c2-8282fde2e457,41.23668,-8.525901,21,VLG2
752,Igreja De LeÃ§a,BUS,IGLEC_1,dac4b9ee-be19-4dd6-adae-010f794bc09f,41.193609,-8.697835,10,MTS2
753,Igreja De Massarelos,BUS,IGMAS_1,5c6dbc7e-0c29-49ed-be79-2911cb17bae5,41.146424,-8.630387,12,PRT1
754,Igreja De Paranhos,BUS,IGPAR_1,42988064-89f7-4386-8089-b0c88d7a26fc,41.173769,-8.605819,14,PRT3
755,Igreja De Ramalde,BUS,IGRAM_1,8fe3dad3-8c37-40b2-8d98-7884ca3d5881,41.168003,-8.648934,13,PRT2
756,Igreja N.sra Da Ajuda,BUS,IGAJU_1,9956ee87-59c8-47af-a104-b25d69e0ee46,41.153339,-8.659219,13,PRT2
757,Igreja Rio Tinto,BUS,IGRTI_2,333ecbcc-3dac-4369-9ce3-0c5adf998ee7,41.17741,-8.55985,8,MAI4
758,Igreja Rio Tinto 1,BUS,IGRTI_1,01dfff09-2938-466d-bdad-a561d1e01d01,41.178673,-8.558966,8,MAI4
759,Igreja Senhora Da Hora,BUS,IGSHO_1,b8346b38-22f1-410d-8b3b-04cfd584c007,41.183472,-8.653611,13,PRT2
760,Ilha,BUS,ILHA_1,b76af4ce-5760-44f8-8474-0e65c144a77d,41.187334,-8.49431,20,VLG1
761,Ilha Brava,BUS,ILBRA_1,4016ac1a-fc59-46a4-80bc-064c4d1f8534,41.181687,-8.609389,14,PRT3
762,IlhÃ©u,BUS,ILHEU_1,ea877a1e-e52a-4c04-9e36-003e39a2a84e,41.16346,-8.572425,14,PRT3
763,Imtt,BUS,IMTT_1,a106c8b0-bd6e-419b-bced-c5c6ff31ba86,41.178511,-8.64901,13,PRT2
764,Infanta D. Mafalda,BUS,INMAF_1,a70c646b-09cd-421b-84db-e5d0e6c8bd54,41.2132,-8.683349,10,MTS2
765,Infante D. Henrique,BUS,INHEN_1,cacd42f6-0236-4734-a4f8-277c2a896361,41.119528,-8.61525,23,VNG1
766,Infante D.henrique,BUS,INHEN_2,961306af-d478-4a04-935f-be937ea3536d,41.120361,-8.615333,23,VNG1
767,Infante Santo,BUS,INSAN_1,dc033e9e-4c0a-4113-b5c3-54b7c932e480,41.167483,-8.549264,3,GDM1
768,Inst. Oncologia,BUS,INONC_1,0d1c4ffa-ae89-4b67-92b1-c6296393ac3a,41.183443,-8.603739,14,PRT3
769,Ipo (circunval.),BUS,IPO_2,287a6e0b-9d02-450a-9a37-1de21c1ab513,41.184209,-8.605026,14,PRT3
770,Iscap,BUS,ISCAP_1,29a8d4d2-1afe-4d9e-9ea6-00f7b04a482d,41.188963,-8.598895,5,MAI1
771,Iscet,BUS,ISCET_1,e38a10c0-e71f-48ea-bf92-b3eb183fb8d9,41.151883,-8.617813,12,PRT1
772,Isep/agra,BUS,ISAGR_1,a627d540-9865-4cea-b63a-222a98d0a104,41.176441,-8.608056,14,PRT3
773,Isolino Sousa,BUS,ISSOU_1,0ac7be56-ac0b-4459-a7d5-df2d2264b561,41.10767,-8.638596,26,VNG4
774,J. Freguesia PedrouÃ§os,BUS,FRPED_1,698db6e5-670d-402c-891d-800fc4bbc897,41.184051,-8.589826,8,MAI4
775,J.a.e.,BUS,JAE_1,7f7f8b7d-3ffd-41f1-8354-01b451fbfadb,41.143742,-8.582473,12,PRT1
776,Jacinto Nunes,BUS,JANUN_1,c72d6264-d082-42eb-bba1-aeb2318663b5,41.158107,-8.68156,13,PRT2
777,Jardim BotÃ¢nico,BUS,JABOT_1,5ce8e834-22ea-41a6-a38a-7f1ff8713b6a,41.154459,-8.643972,12,PRT1
778,Jardim Do Morro,BUS,JAMOR_2,e431f856-e90a-4751-8e37-83abb3f8e5e9,41.135652,-8.608065,23,VNG1
779,Jardim ZoolÃ³gico,BUS,JAZOO_1,cb3b48ca-782b-43cf-9a5e-0d67c59ab168,41.233442,-8.629539,5,MAI1
780,Jardins Da ArrÃ¡bida,BUS,JAARR_1,34aed558-8965-41d9-b359-63c73b02a29d,41.139015,-8.639273,23,VNG1
781,JerÃ³nimo Azevedo,BUS,JEAZE_1,15b9f2e4-17e5-48d2-86e1-956227b78fe8,41.179493,-8.648634,13,PRT2
782,Jorge Dias,BUS,JODIA_1,6869fa5b-4b39-46f5-ad38-ca61b52eaaee,41.131376,-8.667375,27,VNG5
783,Jorge Ferreirinha,BUS,JOFER_1,8ba5cd11-a62e-4096-8e9d-e0df84d385cd,41.234672,-8.595768,7,MAI3
784,Jornal De NotÃ­cias,BUS,JONOT_1,cccab1c5-2b1f-48e3-91fe-c2a97d1cce91,41.153482,-8.60711,12,PRT1
785,JosÃ© FalcÃ£o,BUS,JOFAL_1,a099d58d-b927-4884-9b0a-a54b1f90f469,41.13306,-8.6248,23,VNG1
786,JosÃ© Fontana,BUS,JOFON_1,723e33c1-85c8-470a-a9eb-e71bd03c62bb,41.124321,-8.618902,23,VNG1
787,JosÃ© Maria Alves,BUS,JOMAL_1,ca9e705c-36ee-4273-9d94-27b6d64500b3,41.130699,-8.651769,27,VNG5
788,JosÃ© Portugal,BUS,JOPOR_1,02048599-27b4-4316-84c6-9aa8c70fd3da,41.095518,-8.634389,26,VNG4
789,JosÃ© PoÃ§as,BUS,JOPOC_1,c4d16f3a-f356-4ddb-94f8-f8632d2dcb63,41.105495,-8.643548,26,VNG4
790,JoÃ£o Barros,BUS,JOBAR_1,718d2f9e-39da-483d-9bb0-3fffda307da8,41.158519,-8.664238,13,PRT2
791,JoÃ£o De Barros,BUS,JOBAR_2,799d23ab-e0fd-498f-abec-f667c7bfe5c1,41.157419,-8.664622,13,PRT2
792,JoÃ£o De Deus (Gaia),BUS,JODEU_2,35ee53ca-8838-4596-a151-79eeb428d5e5,41.125296,-8.60577,23,VNG1
793,JoÃ£o De Deus (Maia),BUS,JODEU_3,4b8b849b-3463-453c-90a4-76c92cb039f1,41.209318,-8.555651,8,MAI4
794,JoÃ£o Pinto Ribeiro,BUS,JOPRI_1,0e2bac8c-743a-4fee-b0ed-a80d298e90f8,41.193471,-8.56847,8,MAI4
795,Julgado De Paz,BUS,JUPAZ_1,9d4dfbd0-b65f-40f0-a0ee-d5f48f477586,41.175722,-8.644694,13,PRT2
796,JuliÃ£o Sarmento,BUS,JUSAR_1,66550897-1ae9-474d-90a9-ee6789cb10ef,41.197176,-8.494435,20,VLG1
797,Junqueira De Baixo,BUS,JUBAI_1,2a423bc9-2fc9-4fae-9437-39710c0ecbd1,41.101847,-8.618983,26,VNG4
798,Junta Freg. Barca,BUS,JUFBA_1,46e2bd67-1291-4b8d-a12b-12d8bcfb9d4c,41.246733,-8.611614,7,MAI3
799,Junta Freg. Vilar Do ParaÃ­so,BUS,JFVP_1,dc8c8f99-d573-4094-aab3-ba995d9e8f7e,41.107823,-8.619484,23,VNG1
800,Junta Massarelos,BUS,JUMAS_1,491f975f-7888-4f6b-84c8-008407209b96,41.152611,-8.630764,12,PRT1
801,JÃºlio Dinis,BUS,JUDIN_1,1002121b-dca2-42cd-9361-0fbaddc40f63,41.208478,-8.56677,8,MAI4
802,L. Domingos Matos,BUS,DOMAT_1,051755b7-d1ce-452e-a57b-313d9e505aa7,41.12243,-8.63267,23,VNG1
803,L. EstevÃ£o Torres,BUS,ESTOR_1,86a997b7-426e-446f-a383-70cca361c6ea,41.118319,-8.608541,23,VNG1
804,L.go 1Âº Dezembro,BUS,GO1DE_1,6937445e-5262-44a6-9992-5eb6d86b9005,41.14315,-8.60897,12,PRT1
805,Laborim,BUS,LABOR_1,ee727f9d-f07c-4590-9841-fae0c8e004a4,41.107278,-8.608361,23,VNG1
806,Lagarteiro (Porto),BUS,LAGAR_1,a9b0bfe2-e251-4146-9a52-e011a0e5c010,41.151624,-8.568726,14,PRT3
807,Lagarteiro (Porto),BUS,LAGAR_2,fea4e516-24bd-4619-b967-bfade887af22,41.155822,-8.571435,14,PRT3
808,Lagarteiro (norte),BUS,LAGAR_3,62ac2e71-457e-4cad-b4cf-531878c28d6b,41.156041,-8.571202,14,PRT3
809,Lage,BUS,LAGE_1,fae7b30e-0614-4a0b-affb-5a0284b834ed,41.230252,-8.619364,5,MAI1
810,Lapa,BUS,LAPA_2,b4d22af8-3164-486a-99ed-61039e833c33,41.156899,-8.612664,12,PRT1
811,Laranjeiras,BUS,LARAN_1,ae45f31a-d92c-409d-914c-f9a181d74697,41.195224,-8.605083,5,MAI1
812,Largo Do PadrÃ£o,BUS,LAPAD_1,3bc2e0eb-a93f-4f66-a0cd-3784b4ac31e1,41.147374,-8.602304,12,PRT1
